country_code,postal_code,latitude,longitude,region_id,source
che,1000,6.687,46.5535,VD::Lausanne::Lausanne 25||Lausanne 26||Lausanne 27,cadastre
che,1001,46.5218,6.633,Canton de Vaud::Lausanne District::Lausanne,geonames
che,1002,46.5218,6.633,Canton de Vaud::Lausanne District::Lausanne,geonames
che,1003,6.63,46.52,VD::Lausanne::1003,cadastre
che,1004,6.6187,46.5285,VD::Lausanne::1004,cadastre
che,1005,6.6425,46.5199,VD::Lausanne::1005,cadastre
che,1006,6.6371,46.5108,VD::Lausanne::1006,cadastre
che,1007,6.6086,46.5178,VD::Lausanne::1007,cadastre
che,1008,6.6027,46.5436,VD::Jouxtens-Mézery||Prilly,cadastre
che,1009,6.662,46.5092,VD::Pully::1009,cadastre
che,1010,6.6589,46.5361,VD::Lausanne::1010,cadastre
che,1011,6.6429,46.5256,VD::Lausanne::1011,cadastre
che,1012,6.6569,46.5263,VD::Lausanne::1012,cadastre
che,1014,46.5218,6.633,Canton de Vaud::Lausanne District::Lausanne::Lausanne Adm cant,geonames
che,1015,6.5741,46.5215,VD::Lausanne::1015,cadastre
che,1017,46.5218,6.633,Canton de Vaud::Lausanne District::Lausanne::Lausanne Veillon,geonames
che,1018,6.6286,46.5387,VD::Lausanne::1018,cadastre
che,1019,46.5218,6.633,Canton de Vaud::Lausanne District::Lausanne,geonames
che,1020,6.5907,46.5368,VD::Renens (VD)::Renens VD,cadastre
che,1022,6.5763,46.5358,VD::Chavannes-près-Renens::1022,cadastre
che,1023,6.5788,46.5562,VD::Crissier::1023,cadastre
che,1024,6.562,46.5261,VD::Ecublens (VD)::Ecublens VD,cadastre
che,1025,6.56,46.509,VD::Saint-Sulpice (VD)::St-Sulpice VD,cadastre
che,1026,6.5407,46.5281,VD::Denges||Echandens,cadastre
che,1027,6.5209,46.5265,VD::Lonay::1027,cadastre
che,1028,6.5269,46.5184,VD::Préverenges::1028,cadastre
che,1029,6.5606,46.5665,VD::Villars-Sainte-Croix::Villars-Ste-Croix,cadastre
che,1030,6.5511,46.5532,VD::Bussigny::1030,cadastre
che,1031,6.5523,46.5775,VD::Mex (VD)::Mex VD,cadastre
che,1032,6.6061,46.5632,VD::Romanel-sur-Lausanne::1032,cadastre
che,1033,6.605,46.5849,VD::Cheseaux-sur-Lausanne::1033,cadastre
che,1034,6.5828,46.6037,VD::Boussens::1034,cadastre
che,1035,6.5638,46.6038,VD::Bournens::1035,cadastre
che,1036,6.5671,46.5943,VD::Sullens::1036,cadastre
che,1037,6.6119,46.6001,VD::Etagnières::1037,cadastre
che,1038,6.7085,46.6922,VD::Bercher::1038,cadastre
che,1039,46.5845,6.5955,Canton de Vaud::Lausanne District::Cheseaux-sur-Lausanne::Cheseaux Polyval,geonames
che,1040,6.6226,46.6442,VD::Echallens;Saint-Barthélemy (VD);Villars-le-Terroir::Echallens||St-Barthélemy VD||Villars-le-Terroir,cadastre
che,1041,6.6864,46.6404,VD::Montilliez;Poliez-Pittet;Bottens;Jorat-Menthue::Bottens||Poliez-Pittet||Dommartin||Naz||Poliez-le-Grand||Montaubion-Chardonney,cadastre
che,1042,6.5991,46.6201,VD::Bettens||Assens||Bioley-Orjulaz,cadastre
che,1043,6.6709,46.6555,VD::Montilliez::Sugnens,cadastre
che,1044,6.6812,46.6761,VD::Fey::1044,cadastre
che,1045,6.722,46.7111,VD::Ogens::1045,cadastre
che,1046,6.6919,46.6934,VD::Rueyres::1046,cadastre
che,1047,6.6925,46.7141,VD::Oppens::1047,cadastre
che,1052,6.6361,46.5568,VD::Le Mont-sur-Lausanne::1052,cadastre
che,1053,6.6418,46.591,VD::Cugy (VD);Bretigny-sur-Morrens::Bretigny-sur-Morrens||Cugy VD,cadastre
che,1054,6.6266,46.5912,VD::Morrens (VD)::Morrens VD,cadastre
che,1055,6.6807,46.6018,VD::Froideville::1055,cadastre
che,1058,6.7044,46.627,VD::Jorat-Menthue::Villars-Tiercelin,cadastre
che,1059,6.7276,46.634,VD::Jorat-Menthue::Peney-le-Jorat,cadastre
che,1061,6.7294,46.6473,VD::Jorat-Menthue::Villars-Mendraz,cadastre
che,1062,6.7421,46.6555,VD::Jorat-Menthue::Sottens,cadastre
che,1063,6.7285,46.6691,VD::Montanaire;Boulens::Boulens||Chapelle-sur-Moudon||Martherenges||Peyres-Possens,cadastre
che,1066,6.6737,46.546,VD::Epalinges::1066,cadastre
che,1068,6.6834,46.5342,VD::Pully::Les Monts-de-Pully,cadastre
che,1070,6.7661,46.4939,VD::Puidoux::1070,cadastre
che,1071,6.784,46.4773,VD::Rivaz;Saint-Saphorin (Lavaux);Chexbres::Chexbres||Rivaz||St-Saphorin (Lavaux),cadastre
che,1072,6.7698,46.5412,VD::Forel (Lavaux)::1072,cadastre
che,1073,6.7417,46.5472,VD::Savigny::Savigny||Mollie-Margot,cadastre
che,1076,6.7857,46.589,VD::Jorat-Mézières::Ferlens VD,cadastre
che,1077,6.7853,46.5781,VD::Servion::1077,cadastre
che,1078,6.7891,46.5624,VD::Essertes::1078,cadastre
che,1080,6.7515,46.5732,VD::Servion::Les Cullayes,cadastre
che,1081,6.7482,46.5842,VD::Montpreveyres::1081,cadastre
che,1082,6.7415,46.6065,VD::Corcelles-le-Jorat::1082,cadastre
che,1083,6.7712,46.5952,VD::Jorat-Mézières::Mézières VD,cadastre
che,1084,6.7752,46.6048,VD::Jorat-Mézières::Carrouge VD,cadastre
che,1085,6.7967,46.6217,VD::Vulliens::1085,cadastre
che,1088,6.7517,46.615,VD::Ropraz::1088,cadastre
che,1090,6.7027,46.5167,VD::Lutry::La Croix (Lutry),cadastre
che,1091,6.7185,46.4955,VD::Bourg-en-Lavaux::Grandvaux||Aran||Chenaux,cadastre
che,1092,6.6804,46.5201,VD::Belmont-sur-Lausanne::1092,cadastre
che,1093,6.6862,46.5149,VD::Lutry::La Conversion,cadastre
che,1094,6.6723,46.506,VD::Paudex::1094,cadastre
che,1095,6.6864,46.5027,VD::Lutry::1095,cadastre
che,1096,6.72,46.4912,VD::Bourg-en-Lavaux::Cully||Villette (Lavaux),cadastre
che,1097,6.7357,46.4933,VD::Bourg-en-Lavaux::Riex,cadastre
che,1098,6.7482,46.4911,VD::Bourg-en-Lavaux::Epesses,cadastre
che,1110,6.5,46.5107,VD::Morges::1110,cadastre
che,1112,6.4986,46.526,VD::Echichens::1112,cadastre
che,1113,6.4876,46.5456,VD::Echichens::St-Saphorin-sur-Morges,cadastre
che,1114,6.4755,46.5566,VD::Echichens::Colombier VD,cadastre
che,1115,6.4812,46.5742,VD::Vullierens::1115,cadastre
che,1116,6.4545,46.5726,VD::Cottens (VD)::Cottens VD,cadastre
che,1117,6.4642,46.5917,VD::Grancy::1117,cadastre
che,1121,6.5177,46.5467,VD::Bremblens::1121,cadastre
che,1122,6.5116,46.5556,VD::Romanel-sur-Morges::1122,cadastre
che,1123,6.5098,46.5677,VD::Aclens::1123,cadastre
che,1124,6.5084,46.5852,VD::Gollion::1124,cadastre
che,1125,6.479,46.5285,VD::Echichens::Monnaz,cadastre
che,1126,6.4663,46.5365,VD::Vaux-sur-Morges::1126,cadastre
che,1127,6.4503,46.5473,VD::Clarmont::1127,cadastre
che,1128,6.4397,46.5424,VD::Reverolle::1128,cadastre
che,1131,6.4739,46.5059,VD::Tolochenaz::1131,cadastre
che,1132,6.4653,46.5059,VD::Lully (VD)::Lully VD,cadastre
che,1134,6.474,46.5235,VD::Chigny||Vufflens-le-Château,cadastre
che,1135,6.4568,46.519,VD::Denens::1135,cadastre
che,1136,6.4426,46.5291,VD::Bussy-Chardonney::1136,cadastre
che,1141,6.438,46.5759,VD::Sévery::1141,cadastre
che,1142,6.4289,46.5816,VD::Pampigny::1142,cadastre
che,1143,6.4286,46.5523,VD::Apples::1143,cadastre
che,1144,6.3741,46.5547,VD::Ballens::1144,cadastre
che,1145,6.3334,46.5382,VD::Bière::1145,cadastre
che,1146,6.3632,46.5779,VD::Mollens (VD)::Mollens VD,cadastre
che,1147,6.3769,46.6012,VD::Montricher::1147,cadastre
che,1148,6.425,46.6291,VD::Mont-la-Ville;L'Isle;La Praz;Cuarnens;Moiry;Mauraz;Chavannes-le-Veyron::Chavannes-le-Veyron||Cuarnens||L'Isle||Villars-Bozon||La Coudre||Mauraz||Moiry VD||Mont-la-Ville||La Praz,cadastre
che,1149,6.3366,46.5582,VD::Berolle::1149,cadastre
che,1162,6.4582,46.4813,VD::Saint-Prex::St-Prex,cadastre
che,1163,6.4206,46.4861,VD::Etoy::1163,cadastre
che,1164,6.4212,46.4702,VD::Buchillon::1164,cadastre
che,1165,6.3953,46.4708,VD::Allaman::1165,cadastre
che,1166,6.3654,46.4676,VD::Perroy::1166,cadastre
che,1167,6.4506,46.5037,VD::Lussy-sur-Morges::1167,cadastre
che,1168,6.4286,46.5104,VD::Villars-sous-Yens::1168,cadastre
che,1169,6.4172,46.5186,VD::Yens::1169,cadastre
che,1170,6.3921,46.4967,VD::Aubonne::1170,cadastre
che,1172,6.3541,46.4789,VD::Bougy-Villars::1172,cadastre
che,1173,6.3699,46.4812,VD::Féchy::1173,cadastre
che,1174,6.3568,46.4964,VD::Montherod;Aubonne::Pizy||Montherod,cadastre
che,1175,6.4047,46.5005,VD::Lavigny::1175,cadastre
che,1176,6.3867,46.5074,VD::Saint-Livres::St-Livres,cadastre
che,1180,6.3256,46.4625,VD::Rolle||Tartegnin,cadastre
che,1182,6.3003,46.4592,VD::Gilly::1182,cadastre
che,1183,6.2899,46.4531,VD::Bursins::1183,cadastre
che,1184,6.2758,46.4473,VD::Luins||Vinzel,cadastre
che,1185,6.337,46.4709,VD::Mont-sur-Rolle::1185,cadastre
che,1186,6.3179,46.4931,VD::Essertines-sur-Rolle::1186,cadastre
che,1187,6.3091,46.4988,VD::Saint-Oyens::St-Oyens,cadastre
che,1188,6.2861,46.5114,VD::Saint-George;Gimel::Gimel||St-George,cadastre
che,1189,6.3303,46.5143,VD::Saubraz::1189,cadastre
che,1195,6.2995,46.4339,VD::Bursinel||Dully,cadastre
che,1196,6.2652,46.4237,VD::Gland::1196,cadastre
che,1197,6.2499,46.3945,VD::Prangins::1197,cadastre
che,1200,46.2058,6.1416,Genève::Geneva,geonames
che,1201,6.1442,46.2099,GE::Genève::1201,cadastre
che,1202,6.1367,46.2214,GE::Genève::1202,cadastre
che,1203,6.1236,46.2086,GE::Genève::1203,cadastre
che,1204,6.1447,46.2017,GE::Genève::1204,cadastre
che,1205,6.1436,46.1952,GE::Genève::1205,cadastre
che,1206,6.1588,46.1872,GE::Genève::1206,cadastre
che,1207,6.1631,46.2054,GE::Genève::1207,cadastre
che,1208,6.1659,46.1994,GE::Genève::1208,cadastre
che,1209,6.125,46.2219,GE::Genève::1209,cadastre
che,1211,46.2089,6.1368,Genève::Geneva::Genève;Pregny-Chambésy;Le Grand-Saconnex;Meyrin;Lancy::Genève 73||Genève 27||Genève 70||Genève 10||Genève 84 Votation||Genève 8||Genève 20||Genève 71 CS CP||Genève 19||Genève 4||Genève 11||Genève 14||Genève 3||Genève 5||Genève 22||Genève 23||Genève 12||Genève 6||Genève 13||Genève 28||Genève 26||Genève 2||Genève 1,geonames
che,1212,6.121,46.1824,GE::Lancy::Grand-Lancy,cadastre
che,1213,6.1091,46.1856,GE::Lancy;Onex::Petit-Lancy||Onex,cadastre
che,1214,6.0865,46.2153,GE::Vernier::1214,cadastre
che,1215,6.1069,46.2352,GE::Le Grand-Saconnex::Genève,cadastre
che,1216,6.1055,46.2244,GE::Meyrin::Cointrin,cadastre
che,1217,6.0707,46.2283,GE::Meyrin::1217,cadastre
che,1218,6.124,46.2324,GE::Le Grand-Saconnex::1218,cadastre
che,1219,6.1015,46.2054,GE::Vernier::Le Lignon||Aïre||Châtelaine,cadastre
che,1220,6.1089,46.2208,GE::Vernier::Les Avanchets,cadastre
che,1222,6.1997,46.2375,GE::Collonge-Bellerive::Vésenaz,cadastre
che,1223,6.1812,46.2163,GE::Cologny::1223,cadastre
che,1224,6.1886,46.1977,GE::Chêne-Bougeries::1224,cadastre
che,1225,6.1919,46.1937,GE::Chêne-Bourg::1225,cadastre
che,1226,6.1987,46.1883,GE::Thônex::1226,cadastre
che,1227,6.1363,46.1892,GE::Carouge (GE);Genève::Carouge GE||Les Acacias,cadastre
che,1228,6.1159,46.1681,GE::Plan-les-Ouates::1228,cadastre
che,1231,6.1766,46.1844,GE::Chêne-Bougeries::Conches,cadastre
che,1232,6.0845,46.174,GE::Confignon::1232,cadastre
che,1233,6.0697,46.1737,GE::Bernex::1233,cadastre
che,1234,6.1547,46.1723,GE::Veyrier::Vessy,cadastre
che,1236,6.0172,46.1738,GE::Cartigny::1236,cadastre
che,1237,6.0,46.1695,GE::Avully::1237,cadastre
che,1239,6.1208,46.2707,GE::Collex-Bossy::Collex,cadastre
che,1240,46.2058,6.1416,Genève::Geneva,geonames
che,1241,6.2324,46.2099,GE::Puplinge::1241,cadastre
che,1242,6.0314,46.2182,GE::Satigny::1242,cadastre
che,1243,6.2551,46.2189,GE::Presinge::1243,cadastre
che,1244,6.2266,46.2281,GE::Choulex::1244,cadastre
che,1245,6.204,46.2537,GE::Collonge-Bellerive::1245,cadastre
che,1246,6.2262,46.2625,GE::Corsier (GE)::Corsier GE,cadastre
che,1247,6.2229,46.2762,GE::Anières::1247,cadastre
che,1248,6.2445,46.3014,GE::Hermance::1248,cadastre
che,1251,6.2576,46.2525,GE::Gy::1251,cadastre
che,1252,6.2342,46.2466,GE::Meinier::1252,cadastre
che,1253,6.2026,46.2212,GE::Vandoeuvres::1253,cadastre
che,1254,6.266,46.2354,GE::Jussy::1254,cadastre
che,1255,6.1861,46.1668,GE::Veyrier::1255,cadastre
che,1256,6.1485,46.1612,GE::Troinex::1256,cadastre
che,1257,6.1364,46.1452,GE::Bardonnex::La Croix-de-Rozon,cadastre
che,1258,6.0877,46.156,GE::Perly-Certoux::Perly,cadastre
che,1260,6.238,46.3808,VD::Nyon::1260,cadastre
che,1261,6.2468,46.4864,VD::Longirod||Marchissy||Le Vaud,cadastre
che,1262,6.2047,46.3793,VD::Eysins::1262,cadastre
che,1263,6.1638,46.3743,VD::Crassier::1263,cadastre
che,1264,6.1588,46.4479,VD::Saint-Cergue::St-Cergue,cadastre
che,1265,6.0754,46.4637,VD::Saint-Cergue::La Cure,cadastre
che,1266,6.233,46.409,VD::Duillier::1266,cadastre
che,1267,6.2445,46.4265,VD::Coinsins||Vich,cadastre
che,1268,6.2554,46.4529,VD::Begnins||Burtigny,cadastre
che,1269,6.2315,46.4621,VD::Bassins::1269,cadastre
che,1270,6.2039,46.4132,VD::Trélex::1270,cadastre
che,1271,6.2021,46.4293,VD::Givrins::1271,cadastre
che,1272,6.2179,46.4347,VD::Genolier::1272,cadastre
che,1273,6.2074,46.4605,VD::Arzier-Le Muids::1273,cadastre
che,1274,6.1971,46.393,VD::Grens;Signy-Avenex::Grens||Signy,cadastre
che,1275,6.1751,46.4007,VD::Chéserex::1275,cadastre
che,1276,6.1797,46.4095,VD::Gingins::1276,cadastre
che,1277,6.1845,46.377,VD::Arnex-sur-Nyon||Borex,cadastre
che,1278,6.1503,46.3817,VD::La Rippe::1278,cadastre
che,1279,6.1643,46.3491,VD::Bogis-Bossey||Chavannes-de-Bogis,cadastre
che,1281,6.0141,46.1875,GE::Russin::1281,cadastre
che,1283,5.9975,46.1868,GE::Dardagny::La Plaine||Dardagny,cadastre
che,1284,5.9713,46.1497,GE::Chancy::1284,cadastre
che,1285,6.0073,46.1547,GE::Avusy::Athenaz (Avusy),cadastre
che,1286,6.0431,46.1448,GE::Soral::1286,cadastre
che,1287,6.0347,46.1547,GE::Laconnex::1287,cadastre
che,1288,6.0434,46.1908,GE::Aire-la-Ville::1288,cadastre
che,1290,6.1495,46.2989,VD;GE::Chavannes-des-Bois||Versoix,cadastre
che,1291,6.1804,46.3202,VD::Commugny::1291,cadastre
che,1292,6.1469,46.2407,GE::Pregny-Chambésy::Chambésy,cadastre
che,1293,6.1533,46.2538,GE::Bellevue::1293,cadastre
che,1294,6.1576,46.2648,GE::Genthod::1294,cadastre
che,1295,6.1736,46.3071,VD::Mies||Tannay,cadastre
che,1296,6.1931,46.3159,VD::Coppet::1296,cadastre
che,1297,6.1927,46.3329,VD::Founex::1297,cadastre
che,1298,6.1852,46.349,GE::Céligny||Céligny,cadastre
che,1299,6.2064,46.3559,VD::Crans-près-Céligny::1299,cadastre
che,1302,6.5389,46.577,VD::Vufflens-la-Ville::1302,cadastre
che,1303,6.5388,46.6003,VD::Penthaz::1303,cadastre
che,1304,6.5011,46.6127,VD::Dizy;Senarclens;Cossonay::Cossonay-Ville||Allens||Dizy||Senarclens,cadastre
che,1305,6.5293,46.6143,VD::Penthalaz::1305,cadastre
che,1306,6.5488,46.6205,VD::Daillens::1306,cadastre
che,1307,6.526,46.6329,VD::Lussery-Villars::1307,cadastre
che,1308,6.4729,46.618,VD::La Chaux (Cossonay)::1308,cadastre
che,1312,6.5257,46.6525,VD::Eclépens::1312,cadastre
che,1313,6.4855,46.6584,VD::Ferreyres::1313,cadastre
che,1315,6.5145,46.6595,VD::La Sarraz::1315,cadastre
che,1316,6.477,46.6423,VD::Chevilly::1316,cadastre
che,1317,6.5256,46.6683,VD::Orny::1317,cadastre
che,1318,6.5112,46.6663,VD::Pompaples::1318,cadastre
che,1321,6.5192,46.6932,VD::Arnex-sur-Orbe::1321,cadastre
che,1322,6.4767,46.6943,VD::Croy::1322,cadastre
che,1323,6.4614,46.6935,VD::Romainmôtier-Envy::Romainmôtier,cadastre
che,1324,6.4452,46.7045,VD::Premier::1324,cadastre
che,1325,6.3904,46.6892,VD::Vaulion::1325,cadastre
che,1326,6.4489,46.6913,VD::Juriens::1326,cadastre
che,1329,6.4752,46.7121,VD::Bretonnières::1329,cadastre
che,1337,6.38,46.7129,VD::Vallorbe::1337,cadastre
che,1338,6.4148,46.7292,VD::Ballaigues::1338,cadastre
che,1341,6.2384,46.6009,VD::Le Chenit::L'Orient,cadastre
che,1342,6.3315,46.6646,VD::L'Abbaye::Le Pont,cadastre
che,1343,6.3135,46.6668,VD::Le Lieu::Les Charbonnières,cadastre
che,1344,6.3196,46.6501,VD::L'Abbaye::1344,cadastre
che,1345,6.291,46.6538,VD::Le Lieu::Le Lieu||Le Séchey,cadastre
che,1346,6.2743,46.6222,VD::L'Abbaye::Les Bioux,cadastre
che,1347,6.2332,46.614,VD::Le Chenit::Le Sentier||Le Solliat,cadastre
che,1348,6.2102,46.5819,VD::Le Chenit::Le Brassus,cadastre
che,1350,6.533,46.7246,VD::Orbe::1350,cadastre
che,1352,6.5068,46.7183,VD::Agiez::1352,cadastre
che,1353,6.4989,46.7031,VD::Bofflens::1353,cadastre
che,1354,6.5106,46.7327,VD::Montcherand::1354,cadastre
che,1355,6.4946,46.7526,VD::L'Abergement||Sergey,cadastre
che,1356,6.4707,46.7338,VD::Les Clées::Les Clées||La Russille,cadastre
che,1357,6.4564,46.7401,VD::Lignerolle::1357,cadastre
che,1358,6.5193,46.7519,VD::Valeyres-sous-Rances::1358,cadastre
che,1372,6.5656,46.6854,VD::Bavois::1372,cadastre
che,1373,6.5705,46.7014,VD::Chavornay::1373,cadastre
che,1374,6.6,46.7038,VD::Chavornay::Corcelles-sur-Chavornay,cadastre
che,1375,6.6035,46.682,VD::Penthéréaz::1375,cadastre
che,1376,6.594,46.6585,VD::Goumoëns::Goumoens-la-Ville||Eclagnens||Goumoens-le-Jux,cadastre
che,1377,6.5783,46.6436,VD::Oulens-sous-Echallens::1377,cadastre
che,1400,6.6586,46.781,VD::Cheseaux-Noréaz||Yverdon-les-Bains,cadastre
che,1401,46.7743,6.6371,Canton de Vaud::Jura-Nord vaudois District::Yverdon-les-Bains,geonames
che,1404,6.6929,46.7759,VD::Cuarny||Villars-Epeney,cadastre
che,1405,6.6695,46.7593,VD::Pomy::1405,cadastre
che,1406,6.6964,46.7571,VD::Cronay::1406,cadastre
che,1407,6.7139,46.7401,VD::Donneloye;Bioley-Magnoux::Bioley-Magnoux||Donneloye||Gossens||Mézery-près-Donneloye,cadastre
che,1408,6.7402,46.7353,VD::Donneloye::Prahins,cadastre
che,1409,6.7427,46.7296,VD::Montanaire::Chanéaz,cadastre
che,1410,6.7608,46.7111,VD;FR::Montanaire;Prévondavaux::Prévondavaux||Thierrens||Correvon||Denezy||St-Cierges,cadastre
che,1412,6.6619,46.7408,VD::Ursins||Valeyres-sous-Ursins,cadastre
che,1413,6.6837,46.7214,VD::Orzens::1413,cadastre
che,1415,6.7525,46.7536,VD::Démoret||Molondin,cadastre
che,1416,6.6725,46.6993,VD::Pailly::1416,cadastre
che,1417,6.6406,46.7289,VD::Essertines-sur-Yverdon::Essertines-sur-Yverdon||Epautheyres,cadastre
che,1418,6.6482,46.6872,VD::Vuarrens::1418,cadastre
che,1420,6.6236,46.8263,VD::Fiez::1420,cadastre
che,1421,6.6128,46.8369,VD::Fontaines-sur-Grandson||Grandevent,cadastre
che,1422,6.6436,46.8083,VD::Grandson::1422,cadastre
che,1423,6.6394,46.8494,VD::Tévenon::Villars-Burquin||Fontanezier||Romairon||Vaugondry,cadastre
che,1424,6.6582,46.8305,VD::Champagne::1424,cadastre
che,1425,6.6861,46.8385,VD::Onnens (VD)::Onnens VD,cadastre
che,1426,6.7138,46.8485,VD::Concise||Corcelles-près-Concise,cadastre
che,1427,6.6724,46.84,VD::Bonvillars::1427,cadastre
che,1428,6.7269,46.8866,VD::Mutrux||Provence,cadastre
che,1429,6.6164,46.8096,VD::Giez::1429,cadastre
che,1430,6.5886,46.808,VD::Orges::1430,cadastre
che,1431,6.5872,46.8262,VD::Novalles||Vugelles-La Mothe,cadastre
che,1432,6.6297,46.7468,VD::Belmont-sur-Yverdon;Yverdon-les-Bains::Belmont-sur-Yverdon||Gressy,cadastre
che,1433,6.599,46.7225,VD::Suchy::1433,cadastre
che,1434,6.6085,46.7451,VD::Ependes (VD)::Ependes VD,cadastre
che,1435,6.5839,46.7278,VD::Chavornay::Essert-Pittet,cadastre
che,1436,6.608,46.7763,VD::Chamblon||Treycovagnes,cadastre
che,1437,6.578,46.7642,VD::Suscévaz::1437,cadastre
che,1438,6.5673,46.7668,VD::Mathod::1438,cadastre
che,1439,6.5309,46.7612,VD::Rances::1439,cadastre
che,1440,46.7904,6.6098,Canton de Vaud::Jura-Nord vaudois District::Montagny-près-Yverdon::Montagny-Chamard,geonames
che,1441,6.6089,46.7989,VD::Valeyres-sous-Montagny::1441,cadastre
che,1442,6.6123,46.793,VD::Montagny-près-Yverdon::1442,cadastre
che,1443,6.581,46.7877,VD::Champvent::Champvent||Essert-sous-Champvent||Villars-sous-Champvent,cadastre
che,1445,6.5499,46.8071,VD::Vuiteboeuf::1445,cadastre
che,1446,6.5183,46.7909,VD::Baulmes::1446,cadastre
che,1450,6.5115,46.8188,VD::Sainte-Croix::Ste-Croix||La Sagne (Ste-Croix)||Le Château-de-Ste-Croix,cadastre
che,1452,6.5402,46.8292,VD::Bullet::Les Rasses,cadastre
che,1453,6.5858,46.8431,VD::Bullet||Mauborget,cadastre
che,1454,6.4728,46.8299,VD::Sainte-Croix::L'Auberson||La Vraconnaz,cadastre
che,1462,6.7451,46.7982,VD::Yvonand::1462,cadastre
che,1463,6.7652,46.7845,VD::Rovray::1463,cadastre
che,1464,6.773,46.7741,VD::Chavannes-le-Chêne||Chêne-Pâquier,cadastre
che,1468,6.7871,46.8142,FR::Cheyres-Châbles::Cheyres,cadastre
che,1470,6.8386,46.8285,FR::Estavayer;Lully (FR)::Lully FR||Seiry||Bollion||Estavayer-le-Lac,cadastre
che,1473,6.8239,46.8346,FR::Châtillon (FR);Estavayer::Châtillon FR||Font,cadastre
che,1474,6.8094,46.8262,FR::Cheyres-Châbles::Châbles FR,cadastre
che,1475,6.8838,46.8648,FR::Estavayer::Autavaux||Forel FR||Montbrelloz,cadastre
che,1482,6.8931,46.8149,FR::Cugy (FR)::Cugy FR,cadastre
che,1483,6.8683,46.8168,FR::Cugy (FR);Les Montets::Vesin||Montet (Broye)||Frasses,cadastre
che,1484,6.8456,46.8067,FR::Les Montets::Aumont||Granges-de-Vesin,cadastre
che,1485,6.8306,46.7841,FR::Nuvilly::1485,cadastre
che,1486,6.7658,46.738,FR::Estavayer::Vuissens,cadastre
che,1489,6.8073,46.7904,FR::Estavayer::Murist,cadastre
che,1509,6.7739,46.6225,VD::Vucherens::1509,cadastre
che,1510,6.7889,46.6571,VD::Moudon||Syens,cadastre
che,1512,6.8084,46.6571,VD::Chavannes-sur-Moudon::1512,cadastre
che,1513,6.7666,46.6478,VD::Hermenches||Rossenges,cadastre
che,1514,6.8111,46.6867,VD::Bussy-sur-Moudon::1514,cadastre
che,1515,6.7934,46.7042,VD::Montanaire;Villars-le-Comte::Villars-le-Comte||Neyruz-sur-Moudon,cadastre
che,1521,6.8476,46.7027,VD::Curtilles::1521,cadastre
che,1522,6.8231,46.7074,VD::Lucens::Lucens||Oulens-sur-Lucens,cadastre
che,1523,6.8896,46.7599,VD::Valbroye::Granges-près-Marnand,cadastre
che,1524,6.9011,46.7561,VD::Valbroye::Marnand,cadastre
che,1525,6.8813,46.7347,VD::Henniez;Valbroye::Henniez||Seigneux,cadastre
che,1526,6.8327,46.7265,VD::Lucens::Forel-sur-Lucens||Cremin,cadastre
che,1527,6.8686,46.746,FR::Surpierre::Villeneuve FR,cadastre
che,1528,6.8544,46.7398,FR::Surpierre::Surpierre||Praratoud,cadastre
che,1529,6.8336,46.7493,FR::Cheiry::1529,cadastre
che,1530,6.9378,46.8207,VD::Payerne::1530,cadastre
che,1532,6.9155,46.7971,FR::Fétigny::1532,cadastre
che,1533,6.8814,46.7842,FR::Ménières::1533,cadastre
che,1534,6.8546,46.7737,VD;FR::Cheiry;Valbroye::Chapelle (Broye)||Sassel,cadastre
che,1535,6.8182,46.7619,VD::Valbroye::Combremont-le-Grand,cadastre
che,1536,6.8092,46.7494,VD::Valbroye::Combremont-le-Petit,cadastre
che,1537,6.7878,46.7602,VD::Champtauroz::1537,cadastre
che,1538,6.8009,46.7711,VD::Treytorrens (Payerne)::1538,cadastre
che,1541,6.8908,46.8394,FR::Estavayer;Sévaz::Sévaz||Bussy FR||Morens FR,cadastre
che,1542,6.9167,46.8596,FR::Estavayer::Rueyres-les-Prés,cadastre
che,1543,6.9305,46.8719,VD::Grandcour::1543,cadastre
che,1544,6.9372,46.8952,FR::Gletterens::1544,cadastre
che,1545,6.9072,46.8876,VD::Chevroux::1545,cadastre
che,1551,6.9427,46.7964,VD::Payerne::Vers-chez-Perrin,cadastre
che,1552,6.9259,46.7703,VD::Trey::1552,cadastre
che,1553,6.9383,46.7541,FR::Châtonnaye::1553,cadastre
che,1554,6.9276,46.7422,VD::Villarzel::Sédeilles||Rossens VD,cadastre
che,1555,6.9127,46.7489,VD::Villarzel::1555,cadastre
che,1562,6.9612,46.8316,VD::Corcelles-près-Payerne::1562,cadastre
che,1563,6.9886,46.853,FR::Belmont-Broye::Dompierre FR,cadastre
che,1564,7.0154,46.8648,FR::Belmont-Broye::Domdidier,cadastre
che,1565,6.9619,46.8826,VD;FR::Vallon||Missy,cadastre
che,1566,6.9842,46.8967,FR::Saint-Aubin (FR)::St-Aubin FR||Les Friques,cadastre
che,1567,6.9676,46.9131,FR::Delley-Portalban::Delley,cadastre
che,1568,6.9555,46.9179,FR::Delley-Portalban::Portalban,cadastre
che,1580,7.0456,46.87,VD::Avenches::Avenches||Oleyres||Donatyre,cadastre
che,1583,7.0724,46.8836,FR::Courtepin::Villarepos,cadastre
che,1584,6.99,46.9055,VD::Vully-les-Lacs::Villars-le-Grand,cadastre
che,1585,7.024,46.921,VD::Vully-les-Lacs::Salavaux||Bellerive VD||Cotterd,cadastre
